measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,553,New Jersey,1,Male,22,All ages,854,Executions and police conflict,2,Percent,2004,0.000440838,0.000563265,0.00035044
1,Deaths,553,New Jersey,2,Female,22,All ages,854,Executions and police conflict,2,Percent,2004,3.03E-05,3.20E-05,2.89E-05
1,Deaths,553,New Jersey,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2004,0.00022445,0.000285428,0.00018163
1,Deaths,553,New Jersey,1,Male,22,All ages,854,Executions and police conflict,3,Rate,2004,0.357694504,0.464314552,0.284592463
1,Deaths,553,New Jersey,2,Female,22,All ages,854,Executions and police conflict,3,Rate,2004,0.025966285,0.027526546,0.024682607
1,Deaths,553,New Jersey,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2004,0.187357534,0.238853263,0.151637287
1,Deaths,559,Oklahoma,1,Male,22,All ages,725,Physical violence by firearm,1,Number,2005,109.9031869,119.8500382,99.7120154
1,Deaths,559,Oklahoma,2,Female,22,All ages,725,Physical violence by firearm,1,Number,2005,35.06886164,37.46416321,32.7484756
1,Deaths,559,Oklahoma,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2005,144.9720485,155.4508703,134.0489517
1,Deaths,559,Oklahoma,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,2005,0.006136985,0.006654487,0.005572677
1,Deaths,559,Oklahoma,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,2005,0.001927104,0.002044114,0.001814025
1,Deaths,559,Oklahoma,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2005,0.004015298,0.004302918,0.003717726
1,Deaths,559,Oklahoma,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,2005,6.183199264,6.742813281,5.609839694
1,Deaths,559,Oklahoma,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,2005,1.929331736,2.061110502,1.801674486
1,Deaths,559,Oklahoma,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2005,4.032470495,4.323944198,3.728639061
1,Deaths,563,South Carolina,1,Male,22,All ages,725,Physical violence by firearm,1,Number,2007,222.2287827,233.3700942,211.0149389
1,Deaths,563,South Carolina,2,Female,22,All ages,725,Physical violence by firearm,1,Number,2007,53.54860712,56.97481419,50.24055614
1,Deaths,563,South Carolina,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2007,275.7773899,288.5119731,262.9684301
1,Deaths,563,South Carolina,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,2007,0.011148454,0.011687109,0.010614825
1,Deaths,563,South Carolina,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,2007,0.002747296,0.002906913,0.002594743
1,Deaths,563,South Carolina,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2007,0.006995143,0.007304093,0.00668894
1,Deaths,563,South Carolina,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,2007,10.29496953,10.81110188,9.775477056
1,Deaths,563,South Carolina,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,2007,2.357171165,2.507990336,2.211553141
1,Deaths,563,South Carolina,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2007,6.224735579,6.512175435,5.935616926
1,Deaths,570,Washington,1,Male,22,All ages,854,Executions and police conflict,1,Number,2006,14.2246713,17.72287767,11.37766347
1,Deaths,570,Washington,2,Female,22,All ages,854,Executions and police conflict,1,Number,2006,0.807848778,0.970687832,0.670436256
1,Deaths,570,Washington,3,Both,22,All ages,854,Executions and police conflict,1,Number,2006,15.03252008,18.55288608,12.15018074
1,Deaths,570,Washington,1,Male,22,All ages,854,Executions and police conflict,2,Percent,2006,0.000625507,0.000779976,0.000503081
1,Deaths,570,Washington,2,Female,22,All ages,854,Executions and police conflict,2,Percent,2006,3.48E-05,4.16E-05,2.89E-05
1,Deaths,570,Washington,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2006,0.00032719,0.00040408,0.000264444
1,Deaths,570,Washington,1,Male,22,All ages,854,Executions and police conflict,3,Rate,2006,0.445957836,0.555630145,0.35670126
1,Deaths,570,Washington,2,Female,22,All ages,854,Executions and police conflict,3,Rate,2006,0.025222805,0.030306997,0.020932486
1,Deaths,570,Washington,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2006,0.235157218,0.290227124,0.190068111
1,Deaths,550,Nebraska,1,Male,22,All ages,725,Physical violence by firearm,1,Number,2004,25.38610981,27.45320723,23.41468009
1,Deaths,550,Nebraska,2,Female,22,All ages,725,Physical violence by firearm,1,Number,2004,7.211039698,7.849063246,6.67813878
1,Deaths,550,Nebraska,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2004,32.59714951,35.00188644,30.31357439
1,Deaths,550,Nebraska,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,2004,0.003538419,0.003784558,0.003298337
1,Deaths,550,Nebraska,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,2004,0.000938686,0.001008619,0.00087564
1,Deaths,550,Nebraska,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2004,0.002194218,0.002334569,0.002050527
1,Deaths,550,Nebraska,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,2004,2.922229499,3.160175883,2.695295553
1,Deaths,550,Nebraska,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,2004,0.814155183,0.88619059,0.753988541
1,Deaths,550,Nebraska,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2004,1.857988464,1.99505485,1.727828119
1,Deaths,559,Oklahoma,1,Male,22,All ages,854,Executions and police conflict,1,Number,2005,46.01380687,57.12310943,36.13136827
1,Deaths,559,Oklahoma,2,Female,22,All ages,854,Executions and police conflict,1,Number,2005,1.961147139,2.378180794,1.603431537
1,Deaths,559,Oklahoma,3,Both,22,All ages,854,Executions and police conflict,1,Number,2005,47.97495401,59.27403402,38.09992467
1,Deaths,559,Oklahoma,1,Male,22,All ages,854,Executions and police conflict,2,Percent,2005,0.00256961,0.003186434,0.002025413
1,Deaths,559,Oklahoma,2,Female,22,All ages,854,Executions and police conflict,2,Percent,2005,0.000107761,0.000130438,8.84E-05
1,Deaths,559,Oklahoma,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2005,0.00132881,0.001641817,0.001059684
1,Deaths,559,Oklahoma,1,Male,22,All ages,854,Executions and police conflict,3,Rate,2005,2.588756021,3.21377003,2.032765892
1,Deaths,559,Oklahoma,2,Female,22,All ages,854,Executions and police conflict,3,Rate,2005,0.107893534,0.130836858,0.088213623
1,Deaths,559,Oklahoma,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2005,1.334447492,1.648737089,1.059768581
1,Deaths,538,Iowa,1,Male,22,All ages,854,Executions and police conflict,1,Number,2006,5.793569898,7.351735763,4.497390279
1,Deaths,538,Iowa,2,Female,22,All ages,854,Executions and police conflict,1,Number,2006,0.404697377,0.451007128,0.372878229
1,Deaths,538,Iowa,3,Both,22,All ages,854,Executions and police conflict,1,Number,2006,6.198267275,7.755814623,4.884579633
1,Deaths,538,Iowa,1,Male,22,All ages,854,Executions and police conflict,2,Percent,2006,0.000446956,0.000565209,0.000348678
1,Deaths,538,Iowa,2,Female,22,All ages,854,Executions and police conflict,2,Percent,2006,2.78E-05,3.06E-05,2.58E-05
1,Deaths,538,Iowa,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2006,0.00022503,0.000281301,0.000178224
1,Deaths,538,Iowa,1,Male,22,All ages,854,Executions and police conflict,3,Rate,2006,0.390690589,0.495765828,0.303282448
1,Deaths,538,Iowa,2,Female,22,All ages,854,Executions and police conflict,3,Rate,2006,0.02667082,0.029722777,0.024573839
1,Deaths,538,Iowa,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2006,0.206589371,0.258502707,0.162803924
1,Deaths,526,Arkansas,1,Male,22,All ages,725,Physical violence by firearm,1,Number,2006,141.771416,149.7278466,133.8123081
1,Deaths,526,Arkansas,2,Female,22,All ages,725,Physical violence by firearm,1,Number,2006,33.76724044,36.18354824,31.48018348
1,Deaths,526,Arkansas,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2006,175.5386564,184.7245163,166.6092518
1,Deaths,526,Arkansas,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.009944447,0.010451947,0.00944
1,Deaths,526,Arkansas,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.002418426,0.002566257,0.002281135
1,Deaths,526,Arkansas,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.006220883,0.00653225,0.005929132
1,Deaths,526,Arkansas,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,2006,10.20939261,10.78235947,9.636232942
1,Deaths,526,Arkansas,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,2006,2.343821227,2.511539803,2.185074093
1,Deaths,526,Arkansas,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2006,6.204250566,6.52891624,5.888649062
1,Deaths,526,Arkansas,1,Male,22,All ages,854,Executions and police conflict,1,Number,2006,15.64727147,19.39363423,12.35104813
1,Deaths,526,Arkansas,2,Female,22,All ages,854,Executions and police conflict,1,Number,2006,0.758136102,0.911240945,0.63490942
1,Deaths,526,Arkansas,3,Both,22,All ages,854,Executions and police conflict,1,Number,2006,16.40540757,20.22114473,13.03971884
1,Deaths,526,Arkansas,1,Male,22,All ages,854,Executions and police conflict,2,Percent,2006,0.001097597,0.001363486,0.000873594
1,Deaths,526,Arkansas,2,Female,22,All ages,854,Executions and police conflict,2,Percent,2006,5.43E-05,6.47E-05,4.57E-05
1,Deaths,526,Arkansas,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2006,0.000581392,0.000719842,0.000465143
1,Deaths,526,Arkansas,1,Male,22,All ages,854,Executions and police conflict,3,Rate,2006,1.126807802,1.396594825,0.889436694
1,Deaths,526,Arkansas,2,Female,22,All ages,854,Executions and police conflict,3,Rate,2006,0.052623059,0.063250234,0.04406976
1,Deaths,526,Arkansas,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2006,0.579833874,0.714697555,0.460876736
1,Deaths,539,Kansas,1,Male,22,All ages,725,Physical violence by firearm,1,Number,2006,65.28507565,69.9495428,60.55214307
1,Deaths,539,Kansas,2,Female,22,All ages,725,Physical violence by firearm,1,Number,2006,20.05017997,21.73129248,18.61214857
1,Deaths,539,Kansas,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2006,85.33525562,90.84908063,80.06540031
1,Deaths,539,Kansas,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.005502869,0.005854403,0.005139028
1,Deaths,539,Kansas,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.001566053,0.001668896,0.001466849
1,Deaths,539,Kansas,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.003459657,0.003657679,0.00325355
1,Deaths,539,Kansas,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,2006,4.724835241,5.062413754,4.382301723
1,Deaths,539,Kansas,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,2006,1.43021043,1.550126792,1.32763342
1,Deaths,539,Kansas,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2006,3.065591747,3.263670915,2.876276969
1,Deaths,555,New York,1,Male,22,All ages,725,Physical violence by firearm,1,Number,2006,617.2724592,647.5981465,586.8025303
1,Deaths,555,New York,2,Female,22,All ages,725,Physical violence by firearm,1,Number,2006,81.48028445,87.32005553,75.86254983
1,Deaths,555,New York,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2006,698.7527436,732.8423009,665.7384807
1,Deaths,555,New York,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.00857826,0.008980348,0.008176244
1,Deaths,555,New York,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.001023582,0.001094106,0.000958544
1,Deaths,555,New York,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.004610439,0.004823534,0.00439904
1,Deaths,555,New York,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,2006,6.647041005,6.973600346,6.318928413
1,Deaths,555,New York,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,2006,0.822679943,0.881642213,0.765959503
1,Deaths,555,New York,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2006,3.641105517,3.818741564,3.469072683
1,Deaths,555,New York,1,Male,22,All ages,854,Executions and police conflict,1,Number,2006,26.21764676,32.26659847,20.74487647
1,Deaths,555,New York,2,Female,22,All ages,854,Executions and police conflict,1,Number,2006,1.959572044,2.053132269,1.865913043
1,Deaths,555,New York,3,Both,22,All ages,854,Executions and police conflict,1,Number,2006,28.1772188,34.23528249,22.70585741
1,Deaths,555,New York,1,Male,22,All ages,854,Executions and police conflict,2,Percent,2006,0.000364357,0.000448783,0.000288659
1,Deaths,555,New York,2,Female,22,All ages,854,Executions and police conflict,2,Percent,2006,2.46E-05,2.57E-05,2.35E-05
1,Deaths,555,New York,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2006,0.000185921,0.000226339,0.000150223
1,Deaths,555,New York,1,Male,22,All ages,854,Executions and police conflict,3,Rate,2006,0.282322288,0.347459861,0.223389271
1,Deaths,555,New York,2,Female,22,All ages,854,Executions and police conflict,3,Rate,2006,0.019785162,0.020729809,0.018839517
1,Deaths,555,New York,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2006,0.146827655,0.178395401,0.118317135
1,Deaths,539,Kansas,1,Male,22,All ages,854,Executions and police conflict,1,Number,2006,9.420034875,11.69244545,7.289222004
1,Deaths,539,Kansas,2,Female,22,All ages,854,Executions and police conflict,1,Number,2006,0.478712908,0.562082338,0.40632703
1,Deaths,539,Kansas,3,Both,22,All ages,854,Executions and police conflict,1,Number,2006,9.898747783,12.20221185,7.759738719
1,Deaths,539,Kansas,1,Male,22,All ages,854,Executions and police conflict,2,Percent,2006,0.000794025,0.000981921,0.000615644
1,Deaths,539,Kansas,2,Female,22,All ages,854,Executions and police conflict,2,Percent,2006,3.74E-05,4.40E-05,3.19E-05
1,Deaths,539,Kansas,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2006,0.000401313,0.000496623,0.000315002
1,Deaths,539,Kansas,1,Male,22,All ages,854,Executions and police conflict,3,Rate,2006,0.68175019,0.846209915,0.527538226
1,Deaths,539,Kansas,2,Female,22,All ages,854,Executions and police conflict,3,Rate,2006,0.034147334,0.040094205,0.028983937
1,Deaths,539,Kansas,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2006,0.355603546,0.438353406,0.278761583
1,Deaths,561,Pennsylvania,1,Male,22,All ages,854,Executions and police conflict,1,Number,2005,20.97509898,26.52657104,16.4323242
1,Deaths,561,Pennsylvania,2,Female,22,All ages,854,Executions and police conflict,1,Number,2005,1.400594176,1.534096543,1.30689657
1,Deaths,561,Pennsylvania,3,Both,22,All ages,854,Executions and police conflict,1,Number,2005,22.37569316,27.96838056,17.77130727
1,Deaths,561,Pennsylvania,1,Male,22,All ages,854,Executions and police conflict,2,Percent,2005,0.000341607,0.000430343,0.000267398
1,Deaths,561,Pennsylvania,2,Female,22,All ages,854,Executions and police conflict,2,Percent,2005,2.07E-05,2.26E-05,1.94E-05
1,Deaths,561,Pennsylvania,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2005,0.000173525,0.000216671,0.000137974
1,Deaths,561,Pennsylvania,1,Male,22,All ages,854,Executions and police conflict,3,Rate,2005,0.346745517,0.43851853,0.271647574
1,Deaths,561,Pennsylvania,2,Female,22,All ages,854,Executions and police conflict,3,Rate,2005,0.021867101,0.023951437,0.020404225
1,Deaths,561,Pennsylvania,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2005,0.179664374,0.224570544,0.142693715
1,Deaths,571,West Virginia,1,Male,22,All ages,725,Physical violence by firearm,1,Number,2006,47.63002675,51.21245747,44.37484475
1,Deaths,571,West Virginia,2,Female,22,All ages,725,Physical violence by firearm,1,Number,2006,19.34429846,20.87434095,17.8355965
1,Deaths,571,West Virginia,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2006,66.9743252,71.15755474,62.7110655
1,Deaths,571,West Virginia,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.00457249,0.004872463,0.004283191
1,Deaths,571,West Virginia,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.001830604,0.001955965,0.001715474
1,Deaths,571,West Virginia,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.00319187,0.003379889,0.003006417
1,Deaths,571,West Virginia,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,2006,5.285807041,5.683372166,4.924558788
1,Deaths,571,West Virginia,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,2006,2.07366461,2.237681671,1.911935206
1,Deaths,571,West Virginia,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2006,3.651919628,3.880019247,3.419456192
1,Deaths,541,Louisiana,1,Male,22,All ages,725,Physical violence by firearm,1,Number,2006,414.5715131,434.2013869,395.8942413
1,Deaths,541,Louisiana,2,Female,22,All ages,725,Physical violence by firearm,1,Number,2006,72.52032611,77.06737476,68.39137672
1,Deaths,541,Louisiana,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2006,487.0918392,508.1859966,466.0312339
1,Deaths,541,Louisiana,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.020239646,0.021127732,0.019389196
1,Deaths,541,Louisiana,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.003560199,0.003747316,0.003371473
1,Deaths,541,Louisiana,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.011923382,0.012429196,0.011442192
1,Deaths,541,Louisiana,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,2006,18.86000391,19.75302112,18.01032319
1,Deaths,541,Louisiana,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,2006,3.144983055,3.342174542,2.965923244
1,Deaths,541,Louisiana,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2006,10.81451337,11.2828502,10.34692147
1,Deaths,557,North Dakota,1,Male,22,All ages,725,Physical violence by firearm,1,Number,2006,4.641692103,5.174950608,4.129372867
1,Deaths,557,North Dakota,2,Female,22,All ages,725,Physical violence by firearm,1,Number,2006,2.386869486,2.606500991,2.17761255
1,Deaths,557,North Dakota,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2006,7.028561589,7.693984162,6.434754967
1,Deaths,557,North Dakota,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.001605439,0.001770972,0.001438883
1,Deaths,557,North Dakota,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.000836214,0.00090459,0.000772529
1,Deaths,557,North Dakota,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.001223327,0.001327287,0.001123921
1,Deaths,557,North Dakota,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,2006,1.40556979,1.567047981,1.250432305
1,Deaths,557,North Dakota,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,2006,0.733769761,0.801288726,0.669440139
1,Deaths,557,North Dakota,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2006,1.072204692,1.17371468,0.981619693
1,Deaths,533,Georgia,1,Male,22,All ages,854,Executions and police conflict,1,Number,2007,27.48383433,34.14824992,21.82776966
1,Deaths,533,Georgia,2,Female,22,All ages,854,Executions and police conflict,1,Number,2007,1.397194598,1.656696594,1.187159556
1,Deaths,533,Georgia,3,Both,22,All ages,854,Executions and police conflict,1,Number,2007,28.88102893,35.5377317,23.13300298
1,Deaths,533,Georgia,1,Male,22,All ages,854,Executions and police conflict,2,Percent,2007,0.000803509,0.000990409,0.000638366
1,Deaths,533,Georgia,2,Female,22,All ages,854,Executions and police conflict,2,Percent,2007,4.20E-05,4.94E-05,3.60E-05
1,Deaths,533,Georgia,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2007,0.000427849,0.000524209,0.000342251
1,Deaths,533,Georgia,1,Male,22,All ages,854,Executions and police conflict,3,Rate,2007,0.604518333,0.751104918,0.480110845
1,Deaths,533,Georgia,2,Female,22,All ages,854,Executions and police conflict,3,Rate,2007,0.029642124,0.035147577,0.025186134
1,Deaths,533,Georgia,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2007,0.311891969,0.383779024,0.249817895
1,Deaths,571,West Virginia,1,Male,22,All ages,854,Executions and police conflict,1,Number,2006,4.87806374,6.23532395,3.818441574
1,Deaths,571,West Virginia,2,Female,22,All ages,854,Executions and police conflict,1,Number,2006,0.293662767,0.35765521,0.237929775
1,Deaths,571,West Virginia,3,Both,22,All ages,854,Executions and police conflict,1,Number,2006,5.171726507,6.537314148,4.078647091
1,Deaths,571,West Virginia,1,Male,22,All ages,854,Executions and police conflict,2,Percent,2006,0.000468317,0.000594334,0.000366323
1,Deaths,571,West Virginia,2,Female,22,All ages,854,Executions and police conflict,2,Percent,2006,2.78E-05,3.35E-05,2.26E-05
1,Deaths,571,West Virginia,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2006,0.000246492,0.000311518,0.000195084
1,Deaths,571,West Virginia,1,Male,22,All ages,854,Executions and police conflict,3,Rate,2006,0.541349762,0.691973561,0.42375675
1,Deaths,571,West Virginia,2,Female,22,All ages,854,Executions and police conflict,3,Rate,2006,0.031479978,0.038339822,0.025505528
1,Deaths,571,West Virginia,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2006,0.28199955,0.356461163,0.222397035
1,Deaths,527,California,1,Male,22,All ages,725,Physical violence by firearm,1,Number,2005,1738.737283,1804.980247,1671.259747
1,Deaths,527,California,2,Female,22,All ages,725,Physical violence by firearm,1,Number,2005,232.7405497,244.5049687,221.4496672
1,Deaths,527,California,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2005,1971.477832,2046.843838,1899.848286
1,Deaths,527,California,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,2005,0.014505711,0.015090166,0.013942221
1,Deaths,527,California,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,2005,0.001972865,0.002068894,0.001877722
1,Deaths,527,California,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2005,0.008289241,0.008600976,0.007990173
1,Deaths,527,California,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,2005,9.864481608,10.24030176,9.481657292
1,Deaths,527,California,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,2005,1.309787412,1.3759937,1.246246032
1,Deaths,527,California,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2005,5.569842081,5.782766997,5.367473455
1,Deaths,527,California,1,Male,22,All ages,854,Executions and police conflict,1,Number,2005,159.4507679,193.7033881,131.0257225
1,Deaths,527,California,2,Female,22,All ages,854,Executions and police conflict,1,Number,2005,6.018001644,7.090968903,5.032672781
1,Deaths,527,California,3,Both,22,All ages,854,Executions and police conflict,1,Number,2005,165.4687695,199.7869962,136.9438558
1,Deaths,527,California,1,Male,22,All ages,854,Executions and police conflict,2,Percent,2005,0.001330234,0.001616514,0.001097455
1,Deaths,527,California,2,Female,22,All ages,854,Executions and police conflict,2,Percent,2005,5.10E-05,6.03E-05,4.28E-05
1,Deaths,527,California,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2005,0.000695721,0.000840321,0.000577499
1,Deaths,527,California,1,Male,22,All ages,854,Executions and police conflict,3,Rate,2005,0.904621522,1.098948949,0.743356022
1,Deaths,527,California,2,Female,22,All ages,854,Executions and police conflict,3,Rate,2005,0.033867338,0.039905645,0.02832223
1,Deaths,527,California,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2005,0.46748429,0.564440543,0.386895373
1,Deaths,573,Wyoming,1,Male,22,All ages,725,Physical violence by firearm,1,Number,2006,6.305456725,7.010139372,5.620762272
1,Deaths,573,Wyoming,2,Female,22,All ages,725,Physical violence by firearm,1,Number,2006,2.773803127,3.028788113,2.527889701
1,Deaths,573,Wyoming,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2006,9.079259852,9.879409677,8.283888947
1,Deaths,573,Wyoming,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.002914229,0.003195282,0.002611787
1,Deaths,573,Wyoming,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.001374698,0.001482863,0.001271025
1,Deaths,573,Wyoming,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2006,0.002171455,0.00234717,0.001994704
1,Deaths,573,Wyoming,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,2006,2.326429271,2.5864254,2.073807885
1,Deaths,573,Wyoming,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,2006,1.055173543,1.152171563,0.961626407
1,Deaths,573,Wyoming,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,2006,1.700515179,1.850380581,1.551544854
1,Deaths,573,Wyoming,1,Male,22,All ages,854,Executions and police conflict,1,Number,2006,1.613690501,2.071754767,1.238887556
1,Deaths,573,Wyoming,2,Female,22,All ages,854,Executions and police conflict,1,Number,2006,0.05694807,0.060699407,0.053635846
1,Deaths,573,Wyoming,3,Both,22,All ages,854,Executions and police conflict,1,Number,2006,1.670638571,2.128504088,1.291785881
1,Deaths,573,Wyoming,1,Male,22,All ages,854,Executions and police conflict,2,Percent,2006,0.000745899,0.000957228,0.000573362
1,Deaths,573,Wyoming,2,Female,22,All ages,854,Executions and police conflict,2,Percent,2006,2.82E-05,2.98E-05,2.70E-05
1,Deaths,573,Wyoming,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2006,0.000399578,0.000508861,0.000309251
1,Deaths,573,Wyoming,1,Male,22,All ages,854,Executions and police conflict,3,Rate,2006,0.595379047,0.764384111,0.457093657
1,Deaths,573,Wyoming,2,Female,22,All ages,854,Executions and police conflict,3,Rate,2006,0.021663433,0.023090467,0.02040344
1,Deaths,573,Wyoming,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2006,0.312905049,0.398661738,0.2419472
1,Deaths,532,Florida,1,Male,22,All ages,854,Executions and police conflict,1,Number,2005,59.16913324,73.06628637,47.67979315
1,Deaths,532,Florida,2,Female,22,All ages,854,Executions and police conflict,1,Number,2005,3.797026859,4.402464214,3.310630555
1,Deaths,532,Florida,3,Both,22,All ages,854,Executions and police conflict,1,Number,2005,62.9661601,77.42976362,51.37911249
1,Deaths,532,Florida,1,Male,22,All ages,854,Executions and police conflict,2,Percent,2005,0.000660064,0.000816845,0.000531808
1,Deaths,532,Florida,2,Female,22,All ages,854,Executions and police conflict,2,Percent,2005,4.46E-05,5.17E-05,3.89E-05
1,Deaths,532,Florida,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2005,0.000360141,0.000442493,0.000293463
1,Deaths,532,Florida,1,Male,22,All ages,854,Executions and police conflict,3,Rate,2005,0.695656837,0.85904692,0.560575629
1,Deaths,532,Florida,2,Female,22,All ages,854,Executions and police conflict,3,Rate,2005,0.042780293,0.049601626,0.037300169
1,Deaths,532,Florida,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2005,0.362266923,0.445481226,0.295602479
1,Deaths,533,Georgia,1,Male,22,All ages,725,Physical violence by firearm,1,Number,2005,416.1358816,434.810261,396.5904785
1,Deaths,533,Georgia,2,Female,22,All ages,725,Physical violence by firearm,1,Number,2005,101.1067237,106.6058968,95.61267708
1,Deaths,533,Georgia,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2005,517.2426053,537.9002412,494.7155619
1,Deaths,533,Georgia,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,2005,0.012594513,0.013115665,0.012036383
1,Deaths,533,Georgia,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,2005,0.003081556,0.003240718,0.002930281
1,Deaths,533,Georgia,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,2005,0.007854846,0.008169176,0.00752235
